PERMNO,2011-07-29,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-30,2012-01-31,2012-02-29,2012-03-30,2012-04-30,2012-05-31,2012-06-29,2012-07-31,2012-08-31,2012-09-28,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-28,2013-04-30,2013-05-31,2013-06-28,2013-07-31,2013-08-30,2013-09-30,2013-10-31,2013-11-29,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-30,2014-06-30,2014-07-31,2014-08-29,2014-09-30,2014-10-31,2014-11-28,2014-12-31,2015-01-30,2015-02-27,2015-03-31
65752,0.108579,-0.067664,-0.158781,0.192088,0.093962,0.087354,-0.018824,0.048304,0.011438,-0.042649,-0.099561,0.168666,-0.001283,0.004175,0.018548,0.029199,0.09579,0.05902,0.151682,0.001141,-0.063612,-0.056245,-0.069401,0.049348,0.035403,-0.004848,0.019231,-0.061887,0.097345,0.034702,-0.000236,0.021498,-0.008788,0.0007,-0.022616,-0.021469,-0.034373,0.007574,-0.050113,0.11158,-0.036308,-0.003694,-0.057341,0.006817,0.015104
65875,-0.039014,0.024795,0.017558,0.018478,0.020281,0.063345,-0.048853,0.011949,0.003149,0.069317,0.031204,0.067243,0.027003,-0.048737,0.061248,-0.009107,-0.011649,-0.019266,0.01976,0.066957,0.056308,0.107324,-0.100723,0.038366,-0.006853,-0.042441,-0.01488,0.093519,-0.01762,-0.009674,-0.012006,-0.009163,-0.00021,-0.006517,0.06912,-0.020616,0.041283,-0.0119,0.003412,0.016203,0.006766,-0.075311,-0.011116,0.08182,-0.016582
66093,-0.05476,-0.026658,0.001405,0.042777,-0.011259,0.043478,-0.012897,0.040122,0.020922,0.067883,0.038286,0.043606,0.075715,-0.033755,0.02893,-0.070822,-0.013299,-0.012306,0.045387,0.032193,0.021721,0.033252,-0.065937,0.011718,0.00904,-0.040828,-0.000296,0.083678,-0.027348,-0.00142,-0.039249,-0.041717,0.09834,0.031081,-0.006443,-0.003101,0.019514,-0.017702,0.008009,0.001703,0.015499,-0.050594,-0.005954,0.049818,-0.055266
66157,0.02156,-0.109363,0.019604,0.087086,0.012896,0.048418,0.043253,0.041814,0.084184,0.015467,-0.03295,0.040019,0.041667,-0.002687,0.032475,-0.031778,-0.028606,-0.003875,0.036318,0.026586,0.004267,-0.019157,0.053486,0.03765,0.032365,-0.031886,0.018821,0.021323,0.049786,0.035951,-0.016584,0.03549,0.047399,-0.04853,0.034576,0.032591,-0.029778,0.005948,-0.004849,0.018408,0.037559,0.022511,-0.067631,0.064424,-0.01558
66181,-0.035616,-0.037217,-0.015279,0.089139,0.103631,0.071902,0.055899,0.071638,0.063696,0.029418,-0.041707,0.073977,-0.015286,0.093139,0.063789,0.01673,0.064842,-0.049485,0.081973,0.02361,0.02438,0.051161,0.072393,-0.01017,0.020137,-0.057447,0.023493,0.026895,0.035691,0.025536,-0.066675,0.067404,-0.029623,0.004802,0.009055,0.014957,-0.001359,0.156463,-0.013797,0.063004,0.019278,0.060765,-0.00524,0.098927,-0.004793
66245,-0.082386,-0.123839,-0.133947,0.322314,-0.191964,-0.012325,0.12422,0.252775,0.049227,0.089957,0.030594,0.137535,-0.024793,0.096359,0.110438,-0.007011,-0.071914,0.07151,0.069641,-0.022635,-0.046318,0.025921,-0.013032,-0.123956,-0.026761,-0.120417,0.078333,-0.027324,0.035286,0.066843,-0.041874,0.017805,-0.093299,-0.024045,0.045652,0.058721,-0.109607,0.084909,-0.127198,-0.035545,0.087633,0.006081,-0.055535,0.0972,0.048565
66325,-0.072576,-0.112893,-0.093226,0.097992,-0.050475,0.040373,0.115672,0.062542,0.0,-0.05901,-0.049562,0.124553,0.017823,-0.015009,0.006032,0.118321,-0.058589,0.042598,-0.01401,0.132031,0.080654,0.007317,0.149637,-0.03075,0.080927,-0.029138,0.044185,0.018876,0.050453,-0.008255,-0.133942,0.051845,0.028822,0.051879,-0.035446,-0.034843,0.066185,0.0,-0.03386,0.115654,0.013613,0.052686,-0.105986,0.039517,-0.020063
66376,-0.121194,0.007942,-0.143336,0.217808,0.029841,0.034016,0.059854,0.035088,0.03712,-0.019854,0.023072,0.002581,-0.071003,0.110686,0.004373,-0.024014,0.048866,0.044776,0.009346,0.033444,0.081032,0.005346,0.034013,-0.037708,0.114817,-0.038029,0.049777,0.015063,0.007031,0.001042,-0.010827,0.039738,0.015552,0.034031,-0.022155,0.021167,-0.122519,0.0326,-0.068224,0.186122,-0.001181,0.054187,0.023925,0.07698,0.07216
66384,-0.052776,-0.144225,-0.12784,0.03577,0.091216,0.064672,0.174475,0.07978,0.054522,-0.062334,-0.191188,-0.02899,0.30479,0.051546,-0.06791,-0.116189,-0.023371,0.278492,0.106143,0.003404,0.071671,0.099224,0.145441,-0.015477,0.036882,-0.036968,0.026613,0.098265,0.077696,0.122068,0.027056,0.009516,0.058972,-0.040732,-0.002611,0.055208,0.082231,0.031235,-0.055237,0.014899,0.049812,0.075821,-0.12168,0.100278,-0.144606
66739,0.02227,-0.190289,-0.211021,0.258012,-0.04017,0.011228,0.115411,-0.094118,-0.0333,0.042025,-0.341818,-0.065294,0.004299,0.042804,0.071319,-0.199713,-0.073609,-0.005814,-0.020793,-0.102853,0.095414,-0.126266,0.047914,-0.115782,0.062552,-0.1146,0.012411,0.201401,-0.029883,0.014275,-0.082963,-0.192246,0.076,0.145911,-0.120032,0.196313,-0.14869,0.027149,-0.154185,-0.286458,-0.343066,-0.1,-0.474074,0.469484,-0.309904
66800,-0.021146,-0.117422,-0.133439,0.124829,-0.055893,-0.004719,0.082328,0.16368,0.055099,0.103795,-0.142521,0.099726,-0.025553,0.097857,-0.044859,0.065264,-0.051532,0.065499,0.071671,0.004758,0.02131,0.066976,0.073395,0.005398,0.018121,0.020875,0.048859,0.062102,-0.036786,0.028141,-0.060529,0.03774,0.007334,0.062388,0.017692,0.011744,-0.047637,0.078492,-0.03416,-0.00833,0.022961,0.024361,-0.127477,0.132188,-0.0075
67360,-0.015399,0.023483,-0.017973,0.051986,0.039745,0.02344,-0.014271,-0.037278,0.008647,-0.000932,0.005669,-0.004134,0.015283,-0.006024,0.031061,-0.01047,-0.02971,0.004651,0.046489,0.022405,0.027392,0.089762,-0.073243,0.028124,0.07635,-0.08458,0.040156,0.044243,0.001324,0.007601,-0.00164,0.045499,0.043202,0.010962,0.018825,0.010454,-0.054094,0.029219,-0.046026,0.120618,0.021096,0.040874,0.018817,-0.081103,0.023249
67467,0.050679,-0.026701,0.027434,0.082113,0.064208,-0.058589,0.045816,0.110408,-0.018928,-0.148303,0.003002,0.109932,-0.006864,-0.248581,-0.028252,-0.015213,-0.033299,0.010653,0.129656,0.03577,0.059159,0.032606,-0.065074,-0.074009,0.145893,-0.019651,0.047149,-0.019682,0.05418,-0.157579,-0.170331,0.103023,0.281557,0.043042,0.07443,0.076814,-0.03895,0.059429,-0.06753,0.060395,0.112815,-0.208858,0.147176,0.039207,0.01069
67847,0.094417,0.196256,-0.163146,0.11739,0.137888,-0.17213,0.131099,-0.087625,-0.060907,-0.047685,0.091672,0.159077,-0.032781,0.163055,0.134174,-0.115296,-0.084042,0.007429,-0.079769,-0.122271,0.083766,-0.214698,-0.014754,-0.231556,0.233127,0.122654,-0.161468,-0.008631,-0.061407,0.026392,0.214239,0.22828,-0.088633,0.060524,-0.052568,0.213807,-0.004597,0.028847,-0.164759,-0.116723,0.114261,-0.011935,0.155662,-0.004968,-0.121637
68144,-0.050775,-0.185382,-0.09799,0.099164,-0.078561,-0.023718,0.162147,0.118619,0.0527,0.004551,-0.053954,0.057155,-0.023937,0.066385,0.123163,-0.037849,0.0,0.044199,0.000705,-0.025731,0.044219,0.015272,0.100513,-0.016204,0.101996,-0.076746,0.012492,0.037631,0.079964,0.016009,0.005705,0.020529,0.055998,-0.038452,0.006796,0.045407,-0.050175,0.006045,-0.001313,0.029188,0.008942,0.066429,-0.083055,0.072358,0.002195
68196,-0.121279,-0.134985,-0.10111,0.052666,0.037677,0.041667,0.05879,0.075122,0.047595,-0.023683,-0.113366,0.118928,0.064857,0.026912,-0.014253,0.019123,0.007323,0.082235,0.155098,0.048591,0.020516,-0.006586,0.068039,-0.064685,0.111854,-0.058526,0.038642,0.073762,0.011751,0.040798,-0.019292,-0.014386,0.001192,-0.036596,0.016986,0.001822,0.093073,0.057929,-0.045784,0.069137,0.025091,0.016402,0.003247,0.071446,0.024396
68591,-0.024748,-0.020645,-0.200703,0.077646,-0.014359,-0.102237,0.216035,0.00983,0.057455,-0.126157,-0.007748,0.044768,-0.063894,0.010707,0.121822,-0.091859,-0.104025,0.060969,0.126176,0.007371,-0.007561,0.019288,0.048763,0.0613,0.148148,-0.037793,0.069034,0.069911,0.017947,0.064704,-0.019693,0.108513,-0.024658,-0.029362,0.02253,0.071186,-0.058628,0.006136,-0.079128,0.067188,0.059062,-0.039141,0.012917,0.012297,-0.014847
68857,-0.069084,-0.252463,-0.129014,-0.080102,0.046994,-0.052,0.023207,-0.021993,0.042164,0.009537,-0.217949,0.161713,0.154251,-0.015645,0.060201,0.099054,-0.1969,0.07948,-0.02008,-0.044399,0.080057,-0.006685,0.027591,0.112434,0.111177,-0.043339,-0.050197,-0.076603,0.088103,0.069171,-0.10541,0.097257,-0.032955,-0.010077,0.064671,0.001134,0.088952,-0.029136,-0.054025,0.063392,0.099355,0.015748,-0.083333,-0.0074,-0.017572
69032,-0.030856,-0.213483,-0.228,0.3094,-0.161565,0.022989,0.235955,-0.005898,0.059331,-0.117617,-0.226852,0.092066,-0.060315,0.098097,0.116,0.041219,-0.029344,0.133373,0.195084,-0.010941,-0.025277,0.010009,0.1693,-0.056757,0.115841,-0.053289,0.046196,0.067903,0.089454,0.001917,-0.057398,0.043714,0.012013,-0.004491,-0.002263,0.047635,0.003402,0.060915,0.007578,0.013885,0.006581,0.102899,-0.126031,0.058563,-0.002794
69199,-0.11453,-0.176524,-0.068531,0.252502,-0.020843,0.024673,0.164778,0.054694,0.045666,-0.082161,-0.131654,-0.071128,0.110831,0.111162,-0.018954,0.085415,0.019868,0.112723,0.111069,-0.024883,0.006699,-0.170944,0.112823,-0.071972,0.006525,0.00597,0.09273,0.132722,0.031052,0.030994,-0.030913,0.022961,0.043453,-0.003861,-0.019766,0.09912,0.032041,-0.022899,-0.068761,-0.015072,0.080486,0.059331,-0.135085,0.221808,0.131987
69550,-0.076611,-0.089113,-0.181205,0.151854,-0.002044,0.098822,-0.033085,0.129639,0.000427,-0.075053,-0.000922,-0.013844,0.077679,0.023448,0.034014,0.039731,0.072612,0.009934,0.029872,0.0474,-0.022121,0.005353,0.047063,0.018045,0.081534,0.053039,0.080079,-0.00799,0.165456,-0.016542,0.046313,0.223739,-0.121288,0.039934,-0.018511,0.03451,-0.042475,-0.015597,-0.063992,0.177182,0.094491,-0.038219,-0.057123,0.078551,0.078551
69649,-0.012131,-0.115869,-0.070869,0.169877,-0.018439,0.042939,0.130491,0.010571,0.036472,0.002464,-0.06663,0.005559,-0.018108,0.046996,0.044886,0.040655,-0.010225,0.024371,0.158318,-0.016805,0.053783,-0.101518,0.061565,-0.019331,0.025361,-0.050828,-0.000478,0.095512,0.055422,0.08655,-0.024526,0.036731,0.062713,-0.111389,-0.026157,0.051446,0.004337,0.072424,-0.016471,0.047592,0.003029,0.020782,-0.081515,0.085709,-0.002976
69796,-0.020653,-0.030407,-0.08953,0.123333,-0.037092,0.061633,0.011127,0.044976,0.080128,-0.084358,-0.106944,0.402799,0.042498,0.167671,-0.017911,0.092427,0.01528,-0.013657,-0.085617,0.36712,0.076853,0.035894,0.074164,-0.016789,-0.000576,0.041467,0.058065,0.137631,0.078254,-0.000426,0.089372,0.056867,0.048624,-0.060374,0.053732,0.047545,-0.055259,0.046,0.000804,0.050252,0.053092,0.018361,0.125089,0.03866,0.012988
70033,0.059068,-0.109011,-0.108769,0.13312,-0.054756,0.060511,0.136866,0.057592,0.053671,0.066218,-0.076342,-0.050851,-0.054669,-0.029378,0.013465,0.103611,0.004277,0.043122,0.07352,0.008012,0.01273,0.025328,0.00183,0.005134,0.035571,0.056544,0.074525,-0.003113,0.046533,0.036258,-0.109041,0.075296,0.008326,0.110044,-0.032797,-0.019512,-0.114961,0.028146,-0.080003,0.128866,0.060578,-0.050158,-0.063875,0.035332,-0.044518
70092,-0.131902,-0.216431,-0.110774,0.18942,0.063486,-0.085714,0.342262,0.273004,-0.220666,-0.024719,-0.161866,0.351724,-0.054592,0.194805,0.299819,0.115331,-0.101377,0.100279,0.206962,-0.018616,0.164794,0.036518,-0.016859,-0.11417,-0.094498,-0.096901,0.124142,-0.058269,0.034473,0.042784,0.057987,0.056101,-0.167157,-0.02678,-0.001817,0.133495,-0.127409,0.090491,-0.15831,0.053548,0.117853,-0.058054,-0.24713,0.121589,0.119713
70228,-0.037609,-0.138777,-0.160558,0.208593,0.164564,0.005416,0.06807,0.075653,0.022592,0.058774,0.074016,0.089809,-0.018836,0.1217,0.015587,-0.006621,-0.035444,0.01539,0.158367,-0.088919,0.003517,0.002044,-0.004081,-0.045069,0.007355,-0.068756,0.059458,0.013876,0.037105,0.085044,-0.006757,0.061497,-0.079723,-0.04624,0.057827,0.018774,-0.114092,0.088712,-0.124473,0.025353,0.095149,-0.020577,0.010213,0.106586,0.026886
70308,-0.019132,-0.055604,-0.011406,0.080382,0.116026,0.018843,0.010886,0.043076,0.084538,0.03001,-0.052706,-0.027647,-0.055827,0.047277,-0.004454,0.081045,-0.004496,0.035226,0.043269,0.052919,-0.00718,-0.025313,0.064563,-0.067548,0.081186,-0.015115,0.048008,0.028477,-0.004034,0.034061,-0.076978,0.044169,-0.007514,-0.002347,0.000565,0.029534,-0.018272,0.032361,0.007429,0.008043,0.036668,0.000865,-0.022052,0.040661,-0.090087
70332,0.07556,-0.10671,-0.143864,0.245044,0.035287,-0.059678,0.057513,0.042121,-0.067642,-0.065484,-0.16678,0.086721,0.048943,-0.002448,0.010683,-0.015875,0.063654,0.016532,0.07684,-0.005499,0.100025,-0.03076,0.031973,-0.016577,0.030141,0.032761,0.019142,0.024734,-0.067898,-0.104931,0.017272,0.043004,0.009268,0.16824,0.03878,0.066887,-0.023934,0.054656,-0.097435,-0.095229,-0.137612,0.045736,-0.009091,0.030336,-0.013653
70500,-0.036669,-0.017432,-0.094497,0.077974,-0.021253,-0.013017,0.039178,0.078761,-0.004844,0.053147,-0.091633,0.030702,0.045649,0.007162,0.064341,0.005437,-0.003181,0.017639,0.09896,0.026097,0.037451,-0.007855,0.014469,-0.048439,0.067691,-0.003729,0.080481,0.037802,0.009825,0.052218,-0.019035,0.087549,0.019754,-0.048576,0.004401,0.052366,-0.048765,0.051265,-0.066346,-0.022768,0.019377,0.006372,-0.047942,0.097387,-0.037229
70519,-0.079011,-0.190141,-0.17504,0.233262,-0.129788,-0.042576,0.167617,0.084961,0.096939,-0.095896,-0.197458,0.033949,-0.010215,0.095466,0.101313,0.142726,-0.075154,0.144345,0.065976,-0.004507,0.054086,0.054702,0.114445,-0.077323,0.086929,-0.072881,0.003724,0.005772,0.084871,-0.015306,-0.089618,0.0253,-0.02118,0.006513,-0.006888,-0.00988,0.038641,0.056021,0.003291,0.033192,0.00822,0.002594,-0.132138,0.116507,-0.017169
70578,-0.113161,0.072,-0.084608,0.101248,0.059064,0.017362,0.045494,-0.00728,0.032,0.031918,-0.007536,0.087328,-0.044944,-0.021696,0.015305,0.073908,0.035632,0.000694,0.006954,0.05732,0.050425,0.055375,-0.001773,0.011247,0.081582,-0.008574,0.083634,0.073309,0.011038,-0.024494,-0.035772,0.071713,0.00478,-0.031021,0.043482,0.022209,-0.025238,0.057956,0.002482,-0.031351,-0.020498,-0.037632,-0.007176,0.113424,-0.007184
71175,-0.038658,-0.03485,-0.109601,0.142414,-0.055789,-0.063972,0.088514,0.009636,0.062039,-0.02594,-0.159646,-0.041103,-0.00575,0.032822,-0.014864,0.061915,0.005424,0.021089,0.125841,0.049764,0.154475,-0.008142,0.021155,0.03125,0.082227,-0.066688,0.030816,0.04747,0.057656,0.044981,-0.077965,0.080124,0.015239,-0.055084,0.020771,0.025066,-0.007624,0.05651,-0.052109,-0.02196,-0.007173,0.04997,-0.104788,0.080489,0.005065
71176,-0.098199,-0.005304,-0.106363,0.111938,0.043963,0.014778,-0.050364,0.058466,0.010962,-0.002108,-0.062179,-0.02015,0.005307,0.019136,0.013076,0.004518,-0.024414,-0.011307,0.042381,0.03485,0.101354,0.001429,0.008276,-0.01285,0.113393,-0.024682,0.045931,0.043657,-0.006644,0.041438,-0.00815,0.021991,-0.022868,0.025841,0.011407,0.040009,-0.109037,0.059785,-0.045432,0.040214,0.035968,0.039981,0.011442,0.066742,-0.029255
71475,-0.01356,0.046505,-0.044225,0.029767,0.017745,-0.010771,0.03639,0.026818,-0.019533,0.008301,0.017289,0.075836,0.027034,0.080812,0.019504,-0.009228,0.041686,0.054505,0.053564,0.054698,0.087047,-0.036304,-0.035959,0.010164,0.196572,-0.174634,0.047909,0.033382,0.031689,-0.015422,-0.011486,0.064525,0.075258,-0.059771,0.004035,0.097424,-0.08065,0.064255,-0.058204,0.1762,-0.018921,0.079392,0.052576,0.017735,-0.005981
71563,-0.037258,-0.132009,-0.043069,0.101735,-0.007284,0.086319,0.086611,0.075763,0.073162,0.027079,-0.056804,0.020847,0.023339,0.005419,0.051363,-0.120929,-0.026943,0.033369,0.047063,0.010238,0.033926,-0.019751,0.077348,0.029162,0.053424,-0.042029,-0.006184,0.006519,0.029438,0.074266,0.002412,0.016573,0.062698,-0.070699,0.022234,0.039821,-0.061121,0.014857,-0.003215,0.018006,-0.00132,0.034584,-0.092569,0.08501,0.024704
72696,-0.146269,-0.101399,-0.03891,0.230769,0.046053,0.0,0.144654,0.203297,0.018265,0.134529,0.019763,0.199612,-0.084006,0.181658,0.008955,0.02071,-0.028986,0.097015,0.129252,-0.019277,0.061425,0.047454,-0.022099,-0.058757,-0.018007,-0.127139,0.107843,0.002528,0.031526,0.106357,-0.027624,0.035227,-0.087816,-0.038508,0.005006,0.070984,-0.123256,0.11008,-0.105137,-0.012016,0.02027,-0.034437,-0.037037,0.245014,0.029748
72726,-0.080284,-0.143477,-0.089527,0.255908,-0.018321,0.021185,-0.028033,0.077846,0.083116,0.015824,-0.108395,0.089056,-0.09543,0.030213,0.014423,0.062202,-0.002917,0.063231,0.183791,0.016891,0.048772,-0.010492,0.131862,-0.010728,0.068394,-0.042342,-0.010642,0.065703,0.036249,0.014323,-0.08775,-0.019119,0.063043,-0.071747,0.010998,0.035085,0.047279,0.022572,0.0261,0.025132,0.01683,0.026978,-0.089045,0.041113,-0.008328
72980,0.05683,-0.100943,-0.072403,0.135747,0.050797,0.099526,0.181818,-0.037363,0.081431,0.03589,-0.060462,0.109906,0.112052,0.158172,0.018715,0.157895,0.170669,-0.043956,0.021538,-0.128389,0.100216,0.062819,0.022904,-0.054171,0.180985,-0.010993,0.045767,-0.020944,0.017241,0.016008,0.007437,0.137496,-0.050027,-0.131796,0.051803,-0.033354,-0.049661,0.093315,-0.089075,0.203407,0.004813,0.046492,-0.033477,0.051117,0.079989
72996,0.058561,-0.207587,-0.117021,0.199925,-0.005334,0.011041,0.125117,0.040765,0.00826,-0.037526,-0.127128,-0.027996,-0.02589,0.085714,0.028152,-0.056548,-0.040379,0.050953,0.152643,-0.062687,0.003764,-0.070666,0.117008,-0.008891,0.055509,0.062948,0.029985,-0.00655,0.093284,0.07036,-0.057805,0.065116,0.034727,-0.060088,-0.033569,0.047566,-0.032946,0.045643,-0.020677,0.013222,0.021469,0.051309,-0.075853,0.161612,0.017893
73139,-0.074118,-0.101215,-0.031327,0.01655,0.019203,0.022373,0.115067,-0.032293,0.038264,-0.016402,-0.057174,0.075073,-0.055717,0.02364,0.049052,-0.054977,0.029658,0.017079,0.142831,0.019633,0.025438,0.005212,0.012351,-0.021765,0.089363,-0.050667,0.014427,0.092765,0.007582,0.013773,0.032739,0.034021,0.01913,-0.045661,0.086688,0.001598,-0.053961,0.044378,-0.027068,0.083963,0.061465,0.018997,-0.034772,0.040637,-0.022744
73219,0.244647,0.222987,-0.219116,0.167052,0.065336,0.040423,0.184997,0.05372,0.180278,0.162322,-0.311477,0.03028,0.231133,-0.116387,0.142956,-0.045666,0.248613,-0.148319,0.118282,0.075635,-0.063651,0.010645,-0.009752,-0.04455,0.058909,0.042265,0.195914,0.044388,0.184987,-0.049916,0.04214,-0.163188,-0.053342,0.076087,-0.05035,-0.026559,-0.153364,0.018014,-0.03412,-0.143972,-0.082774,-0.090837,0.166619,0.286139,-0.04157
